YEAR,SERIALNO,PUMA,ADJHSG,ADJINC,CONP,ELEP,FS,GASP,MHP,MRGI,MRGP,MRGT,MRGX,RNTP,SMP,VACS,VALP,YBL,FES,FINCP,GRNTP,GRPIP,HHL,HHT,HINCP,LNGI,MV,OCPIP,SMOCP,TAXP,WORKSTAT,?
2013,1449890,4103,1000000,1007549,NULL,200,1,2,NULL,NULL,NULL,NULL,NULL,880,NULL,NULL,NULL,1,1,36000,1140,38,1,1,36000,1,2,NULL,NULL,NULL,1,?
2013,1457137,4103,1000000,1007549,NULL,200,2,2,NULL,1,1300,1,1,NULL,NULL,NULL,200000,5,1,71500,NULL,NULL,1,1,71500,1,4,26,1531,18,1,?
2013,1457230,4103,1000000,1007549,NULL,1,1,3,NULL,NULL,NULL,NULL,NULL,450,NULL,NULL,NULL,3,4,11800,450,46,4,1,11800,2,3,NULL,NULL,NULL,9,?
2013,1458241,4103,1000000,1007549,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,1458686,4103,1000000,1007549,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,500,NULL,2,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,1458874,4103,1000000,1007549,NULL,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,1463561,4103,1000000,1007549,NULL,100,2,30,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,260000,5,1,87700,NULL,NULL,1,1,87700,1,5,4,316,5,1,?
2013,1463756,4103,1000000,1007549,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,1464546,4103,1000000,1007549,NULL,120,2,1,NULL,NULL,NULL,NULL,NULL,820,NULL,NULL,NULL,6,NULL,NULL,940,68,1,6,16650,1,1,NULL,NULL,NULL,NULL,?
2013,1466305,4103,1000000,1007549,NULL,100,2,2,NULL,NULL,NULL,NULL,NULL,750,NULL,NULL,NULL,5,NULL,NULL,854,12,1,5,83400,1,4,NULL,NULL,NULL,NULL,?
2013,1470424,4103,1000000,1007549,NULL,60,2,50,NULL,NULL,NULL,NULL,NULL,630,NULL,NULL,NULL,4,NULL,NULL,740,19,1,5,45800,1,1,NULL,NULL,NULL,NULL,?
2013,1471260,4103,1000000,1007549,NULL,150,2,2,NULL,NULL,NULL,NULL,NULL,860,NULL,NULL,NULL,1,5,81300,1010,15,1,2,81300,1,3,NULL,NULL,NULL,10,?
2013,1472008,4103,1000000,1007549,NULL,1,2,1,NULL,NULL,NULL,NULL,NULL,490,NULL,NULL,NULL,6,NULL,NULL,490,10,4,6,60000,1,3,NULL,NULL,NULL,NULL,?
2013,1477068,4103,1000000,1007549,NULL,90,2,40,NULL,NULL,NULL,NULL,NULL,860,NULL,NULL,NULL,5,1,79000,1073,16,1,1,79000,1,3,NULL,NULL,NULL,1,?
2013,1477119,4103,1000000,1007549,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,1481840,4103,1000000,1007549,NULL,140,2,100,NULL,NULL,NULL,NULL,NULL,1100,NULL,NULL,NULL,5,NULL,NULL,1340,27,1,4,60000,1,3,NULL,NULL,NULL,NULL,?
2013,1486495,4103,1000000,1007549,NULL,120,2,40,NULL,NULL,NULL,NULL,NULL,850,NULL,NULL,NULL,5,1,57000,1010,21,1,1,57000,1,2,NULL,NULL,NULL,1,?
2013,1490428,4103,1000000,1007549,NULL,110,2,110,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,175000,4,2,63000,NULL,NULL,1,1,63000,1,7,8,403,16,3,?
2013,1491176,4103,1000000,1007549,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,797,4104,1000000,1007549,NULL,40,2,40,NULL,1,1000,1,1,NULL,NULL,NULL,280000,8,NULL,NULL,NULL,NULL,1,6,13000,1,5,100,1083,25,NULL,?
2013,4648,4104,1000000,1007549,NULL,80,2,50,NULL,2,370,1,1,NULL,NULL,NULL,140,10,7,50000,NULL,NULL,1,3,50000,1,3,14,590,14,13,?
2013,6380,4104,1000000,1007549,NULL,100,2,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,200000,5,4,78100,NULL,NULL,1,1,78100,1,5,5,348,21,9,?
2013,11248,4104,1000000,1007549,NULL,140,2,130,NULL,2,1600,2,1,NULL,NULL,NULL,350000,8,2,150300,NULL,NULL,1,1,150300,1,5,18,2220,30,3,?
2013,13424,4104,1000000,1007549,NULL,310,2,2,NULL,2,1100,2,1,NULL,NULL,NULL,175000,6,1,133500,NULL,NULL,1,1,133500,1,5,14,1558,18,1,?
2013,14992,4104,1000000,1007549,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,16474,4104,1000000,1007549,NULL,200,2,2,NULL,2,690,2,1,NULL,NULL,NULL,175000,5,7,46300,NULL,NULL,1,3,46300,1,5,28,1084,16,13,?
2013,23558,4104,1000000,1007549,NULL,210,2,210,NULL,NULL,NULL,NULL,NULL,1500,NULL,NULL,NULL,12,2,98850,1950,24,1,1,98850,1,2,NULL,NULL,NULL,3,?
2013,36742,4104,1000000,1007549,NULL,180,2,80,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,250000,5,2,77600,NULL,NULL,1,1,77600,1,7,9,592,19,6,?
2013,38979,4104,1000000,1007549,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,8,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,49059,4104,1000000,1007549,NULL,100,2,80,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,80000,4,NULL,NULL,NULL,NULL,1,6,6380,1,7,74,392,21,NULL,?
2013,49623,4104,1000000,1007549,NULL,90,2,2,NULL,1,1100,1,1,NULL,NULL,NULL,167000,5,1,35000,NULL,NULL,1,1,35000,1,3,44,1290,16,2,?
2013,61334,4104,1000000,1007549,NULL,30,2,10,NULL,2,1100,1,1,NULL,NULL,NULL,160000,5,2,96000,NULL,NULL,1,1,96000,1,5,15,1178,15,3,?
2013,62098,4104,1000000,1007549,NULL,50,2,50,NULL,1,620,1,1,NULL,NULL,NULL,163000,5,1,61000,NULL,NULL,1,1,61000,1,1,15,741,18,4,?
2013,62549,4104,1000000,1007549,NULL,200,2,3,NULL,1,1600,1,1,NULL,NULL,NULL,235000,6,2,37000,NULL,NULL,1,1,37000,1,3,62,1900,32,3,?
2013,68103,4104,1000000,1007549,NULL,120,2,30,NULL,1,1800,1,1,NULL,NULL,NULL,300000,8,1,95000,NULL,NULL,1,1,95000,1,4,26,2025,24,1,?
2013,72553,4104,1000000,1007549,NULL,150,2,50,NULL,NULL,NULL,NULL,NULL,1500,NULL,NULL,NULL,8,1,200000,1702,10,1,1,200000,1,3,NULL,NULL,NULL,1,?
2013,79306,4104,1000000,1007549,NULL,100,1,20,NULL,NULL,NULL,NULL,NULL,700,NULL,NULL,NULL,5,2,33000,820,30,2,1,33000,1,2,NULL,NULL,NULL,3,?
2013,84249,4104,1000000,1007549,NULL,100,2,20,NULL,NULL,NULL,NULL,NULL,1500,NULL,NULL,NULL,8,1,130000,1628,15,1,1,130000,1,1,NULL,NULL,NULL,1,?
2013,85434,4104,1000000,1007549,NULL,190,2,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,195000,5,1,67000,NULL,NULL,1,1,67000,1,5,5,263,17,1,?
2013,86683,4104,1000000,1007549,NULL,70,2,30,4800,1,450,2,1,NULL,NULL,NULL,38000,7,1,59850,NULL,NULL,1,1,59850,1,5,21,1023,6,1,?
2013,89471,4104,1000000,1007549,NULL,110,2,2,NULL,1,1900,1,1,NULL,NULL,NULL,245000,8,NULL,NULL,NULL,NULL,1,7,93070,1,4,28,2152,23,NULL,?
2013,92379,4104,1000000,1007549,NULL,280,2,90,NULL,NULL,NULL,NULL,NULL,1200,NULL,NULL,NULL,5,7,28000,1572,67,1,3,28000,1,3,NULL,NULL,NULL,14,?
2013,101596,4104,1000000,1007549,NULL,80,2,60,NULL,1,830,1,1,NULL,250,NULL,140000,6,2,44600,NULL,NULL,1,1,44600,1,5,33,1245,18,3,?
2013,106001,4104,1000000,1007549,NULL,20,2,50,NULL,NULL,NULL,NULL,NULL,530,NULL,NULL,NULL,7,NULL,NULL,602,14,1,4,49900,1,1,NULL,NULL,NULL,NULL,?
2013,106112,4104,1000000,1007549,NULL,200,2,80,NULL,NULL,NULL,NULL,NULL,1100,NULL,NULL,NULL,5,1,69000,1422,25,1,1,69000,1,3,NULL,NULL,NULL,1,?
2013,107981,4104,1000000,1007549,NULL,100,2,60,NULL,1,1300,1,1,NULL,NULL,NULL,220000,8,2,77000,NULL,NULL,1,1,77000,1,3,23,1466,22,3,?
2013,110375,4104,1000000,1007549,NULL,80,2,110,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,195000,5,4,59700,NULL,NULL,1,1,59700,1,5,9,461,20,9,?
2013,115076,4104,1000000,1007549,NULL,30,2,2,NULL,NULL,NULL,NULL,NULL,1500,NULL,NULL,NULL,7,2,72200,1579,26,1,1,72200,1,1,NULL,NULL,NULL,3,?
2013,117487,4104,1000000,1007549,NULL,70,2,30,NULL,1,1300,1,1,NULL,NULL,NULL,260000,8,NULL,NULL,NULL,NULL,1,4,60040,1,5,29,1475,26,NULL,?
2013,118014,4104,1000000,1007549,NULL,60,2,2,NULL,NULL,NULL,NULL,NULL,710,NULL,NULL,NULL,6,NULL,NULL,793,37,1,4,25704,1,4,NULL,NULL,NULL,NULL,?
2013,144751,4104,1000000,1007549,NULL,160,2,2,NULL,2,850,1,1,NULL,NULL,NULL,180000,5,NULL,NULL,NULL,NULL,1,6,92000,1,1,16,1218,21,NULL,?
2013,150959,4104,1000000,1007549,NULL,140,2,20,NULL,2,1200,2,1,NULL,650,NULL,168000,7,2,112500,NULL,NULL,1,1,112500,1,5,23,2192,22,3,?
2013,157333,4104,1000000,1007549,NULL,50,2,20,NULL,NULL,NULL,NULL,NULL,900,NULL,NULL,NULL,12,NULL,NULL,978,90,1,6,13000,1,3,NULL,NULL,NULL,NULL,?
2013,163689,4104,1000000,1007549,NULL,80,2,50,NULL,1,800,1,1,NULL,NULL,NULL,170000,5,7,51760,NULL,NULL,1,3,51760,1,7,23,1012,17,13,?
2013,166313,4104,1000000,1007549,NULL,40,2,80,NULL,NULL,NULL,NULL,NULL,800,NULL,NULL,NULL,10,4,21700,966,53,2,1,21700,2,3,NULL,NULL,NULL,9,?
2013,166412,4104,1000000,1007549,NULL,290,2,2,NULL,1,1500,1,1,NULL,NULL,NULL,280000,7,1,92500,NULL,NULL,2,1,92500,1,4,23,1793,18,1,?
2013,168396,4104,1000000,1007549,NULL,150,2,2,NULL,2,960,2,1,NULL,NULL,NULL,210000,7,7,53000,NULL,NULL,1,3,53000,1,1,29,1275,22,13,?
2013,175265,4104,1000000,1007549,NULL,40,2,40,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,250000,5,NULL,NULL,NULL,NULL,1,6,47830,1,7,10,405,24,NULL,?
2013,180866,4104,1000000,1007549,NULL,90,2,120,NULL,2,100,2,1,NULL,NULL,NULL,250,8,1,135600,NULL,NULL,1,1,135600,1,5,3,369,15,1,?
2013,182821,4104,1000000,1007549,NULL,170,2,100,NULL,1,1100,1,1,NULL,NULL,NULL,115000,7,2,136400,NULL,NULL,1,1,136400,1,3,12,1394,5,3,?
2013,185023,4104,1000000,1007549,NULL,30,2,20,NULL,2,1100,2,1,NULL,NULL,NULL,250000,7,NULL,NULL,NULL,NULL,1,4,28100,1,5,58,1353,22,NULL,?
2013,187440,4104,1000000,1007549,NULL,70,2,90,NULL,1,840,1,1,NULL,NULL,NULL,140000,6,7,102060,NULL,NULL,1,3,102060,1,6,12,1062,18,13,?
2013,190297,4104,1000000,1007549,NULL,50,2,40,NULL,1,1300,1,1,NULL,NULL,NULL,175000,5,1,56000,NULL,NULL,1,1,56000,1,3,31,1440,14,1,?
2013,208597,4104,1000000,1007549,NULL,140,2,2,NULL,NULL,NULL,NULL,NULL,870,NULL,NULL,NULL,14,NULL,NULL,1010,61,1,6,20000,1,1,NULL,NULL,NULL,NULL,?
2013,210357,4104,1000000,1007549,NULL,2,2,30,NULL,NULL,NULL,NULL,NULL,700,NULL,NULL,NULL,6,NULL,NULL,740,14,1,6,61470,1,1,NULL,NULL,NULL,NULL,?
2013,216128,4104,1000000,1007549,NULL,70,2,60,NULL,1,1100,1,1,NULL,NULL,NULL,180000,5,7,50000,NULL,NULL,1,3,50000,1,1,30,1247,23,13,?
2013,217122,4104,1000000,1007549,NULL,80,2,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,185000,5,4,49850,NULL,NULL,4,1,49850,1,4,9,355,24,9,?
2013,221661,4104,1000000,1007549,NULL,40,2,170,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,380000,5,NULL,NULL,NULL,NULL,1,6,32000,1,7,17,460,22,NULL,?
2013,225668,4104,1000000,1007549,NULL,310,2,2,NULL,1,1500,1,1,NULL,NULL,NULL,325000,8,1,160600,NULL,NULL,1,1,160600,1,5,14,1860,28,1,?
2013,229859,4104,1000000,1007549,NULL,140,2,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,30000,5,4,69380,NULL,NULL,1,1,69380,1,7,5,282,23,9,?
2013,240308,4104,1000000,1007549,NULL,100,2,3,NULL,NULL,NULL,NULL,NULL,610,NULL,NULL,NULL,7,2,55000,727,16,1,1,55000,1,3,NULL,NULL,NULL,3,?
2013,244163,4104,1000000,1007549,160,40,2,2,NULL,2,730,1,1,NULL,NULL,NULL,125000,6,1,39200,NULL,NULL,1,1,39200,1,3,30,976,13,1,?
2013,245055,4104,1000000,1007549,NULL,50,2,80,NULL,NULL,NULL,NULL,NULL,850,NULL,NULL,NULL,7,NULL,NULL,1030,24,1,4,52000,1,1,NULL,NULL,NULL,NULL,?
2013,248830,4104,1000000,1007549,NULL,280,2,3,NULL,2,1200,1,1,NULL,320,NULL,180000,8,1,100380,NULL,NULL,1,1,100380,1,5,25,2084,21,1,?
2013,257216,4104,1000000,1007549,NULL,200,2,2,NULL,1,1700,1,1,NULL,NULL,NULL,263000,8,7,37700,NULL,NULL,1,3,37700,1,5,61,1903,24,13,?
2013,258010,4104,1000000,1007549,NULL,180,2,40,NULL,NULL,NULL,NULL,NULL,690,NULL,NULL,NULL,7,1,61700,910,18,1,1,61700,1,1,NULL,NULL,NULL,1,?
2013,260759,4104,1000000,1007549,NULL,170,2,2,NULL,1,2000,1,1,NULL,NULL,NULL,360000,8,1,114600,NULL,NULL,1,1,114600,1,5,24,2287,28,1,?
2013,261714,4104,1000000,1007549,NULL,40,2,30,NULL,2,870,1,1,NULL,NULL,NULL,161000,8,NULL,NULL,NULL,NULL,2,6,13810,2,5,96,1103,19,NULL,?
2013,266266,4104,1000000,1007549,NULL,60,2,110,NULL,NULL,NULL,NULL,NULL,1200,NULL,NULL,NULL,11,NULL,NULL,1415,27,1,4,62080,1,4,NULL,NULL,NULL,NULL,?
2013,269223,4104,1000000,1007549,NULL,50,2,50,NULL,NULL,NULL,NULL,NULL,750,NULL,NULL,NULL,6,1,65000,850,16,1,1,65000,1,4,NULL,NULL,NULL,1,?
2013,270773,4104,1000000,1007549,NULL,160,2,30,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,295000,7,4,68560,NULL,NULL,1,1,68560,1,5,9,507,29,9,?
2013,272949,4104,1000000,1007549,NULL,170,2,2,NULL,1,1000,1,1,NULL,60,NULL,230000,6,2,86600,NULL,NULL,1,1,86600,1,6,18,1293,18,6,?
2013,281089,4104,1000000,1007549,NULL,100,2,30,NULL,1,860,1,1,NULL,350,NULL,130000,6,2,59000,NULL,NULL,1,1,59000,1,5,28,1400,19,3,?
2013,283336,4104,1000000,1007549,NULL,500,2,450,NULL,1,1500,1,1,NULL,NULL,NULL,250000,8,1,146000,NULL,NULL,1,1,146000,1,5,21,2499,25,1,?
2013,286061,4104,1000000,1007549,NULL,200,2,2,NULL,1,890,1,1,NULL,NULL,NULL,285000,7,1,80530,NULL,NULL,1,1,80530,1,5,17,1120,18,1,?
2013,286093,4104,1000000,1007549,170,40,2,20,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,250000,8,4,78700,NULL,NULL,1,1,78700,1,4,5,345,22,9,?
2013,287609,4104,1000000,1007549,NULL,100,2,90,NULL,1,740,1,1,NULL,NULL,NULL,170000,7,NULL,NULL,NULL,NULL,1,6,36300,1,5,32,955,21,NULL,?
2013,289279,4104,1000000,1007549,NULL,100,2,80,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,80000,6,NULL,NULL,NULL,NULL,1,4,44400,1,7,11,392,21,NULL,?
2013,291499,4104,1000000,1007549,NULL,80,2,3,NULL,2,900,2,1,NULL,NULL,NULL,200000,7,1,98030,NULL,NULL,1,1,98030,1,1,13,1050,2,1,?
2013,297350,4104,1000000,1007549,NULL,130,1,2,NULL,NULL,NULL,NULL,NULL,820,NULL,NULL,NULL,6,2,24000,950,48,1,1,24000,1,3,NULL,NULL,NULL,3,?
2013,302263,4104,1000000,1007549,NULL,60,2,70,NULL,1,1200,1,1,NULL,100,NULL,250000,8,1,166000,NULL,NULL,1,1,166000,1,3,12,1597,26,1,?
2013,305050,4104,1000000,1007549,NULL,80,2,50,NULL,1,950,1,1,NULL,NULL,NULL,140000,9,1,111000,NULL,NULL,1,1,111000,1,1,12,1138,24,1,?
2013,308383,4104,1000000,1007549,NULL,250,2,100,NULL,1,910,1,1,NULL,NULL,NULL,150000,7,2,108600,NULL,NULL,4,1,108600,1,5,15,1323,21,3,?
2013,308789,4104,1000000,1007549,NULL,150,2,180,NULL,2,560,2,1,NULL,NULL,NULL,320000,5,1,102500,NULL,NULL,1,1,102500,1,4,13,1078,24,2,?
2013,309197,4104,1000000,1007549,NULL,1,2,70,NULL,NULL,NULL,NULL,NULL,950,NULL,NULL,NULL,7,7,10400,1020,101,1,3,10400,1,1,NULL,NULL,NULL,13,?
2013,310471,4104,1000000,1007549,NULL,200,2,2,NULL,1,1700,1,1,NULL,NULL,NULL,230000,8,2,113000,NULL,NULL,1,1,113000,1,4,20,1900,24,3,?
2013,312455,4104,1000000,1007549,NULL,220,2,20,NULL,1,1700,1,1,NULL,280,NULL,340000,6,2,153000,NULL,NULL,1,1,153000,1,4,18,2233,26,3,?
2013,313220,4104,1000000,1007549,NULL,80,2,80,NULL,1,1200,1,1,NULL,NULL,NULL,215000,6,2,81000,NULL,NULL,1,1,81000,1,3,20,1367,20,3,?
2013,314494,4104,1000000,1007549,NULL,110,2,10,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,180000,7,1,68000,NULL,NULL,1,1,68000,1,3,5,291,22,1,?
2013,318688,4104,1000000,1007549,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2200,NULL,1,NULL,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,319626,4104,1000000,1007549,NULL,150,2,2,NULL,1,1100,1,1,NULL,NULL,NULL,225000,6,1,130000,NULL,NULL,1,1,130000,1,4,12,1350,24,1,?
2013,321816,4104,1000000,1007549,NULL,170,2,80,NULL,1,900,2,1,NULL,220,NULL,160000,5,7,53000,NULL,NULL,1,3,53000,1,5,34,1496,17,13,?
2013,323800,4104,1000000,1007549,200,140,2,40,NULL,2,830,1,1,NULL,200,NULL,190000,8,1,65000,NULL,NULL,1,1,65000,1,4,27,1442,20,1,?
2013,325766,4104,1000000,1007549,NULL,150,2,2,NULL,1,1300,1,1,NULL,NULL,NULL,170000,5,1,104000,NULL,NULL,1,1,104000,1,5,17,1492,21,1,?
2013,329289,4104,1000000,1007549,NULL,160,2,2,NULL,NULL,NULL,NULL,NULL,1200,NULL,NULL,NULL,9,3,67500,1477,26,1,1,67500,1,1,NULL,NULL,NULL,7,?
2013,331151,4104,1000000,1007549,NULL,200,2,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,215000,5,1,83000,NULL,NULL,1,1,83000,1,1,5,368,19,1,?
2013,342514,4104,1000000,1007549,NULL,150,2,2,NULL,NULL,NULL,NULL,NULL,860,NULL,NULL,NULL,6,NULL,NULL,1060,13,1,5,97000,1,3,NULL,NULL,NULL,NULL,?
2013,345620,4104,1000000,1007549,NULL,120,2,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,135000,4,3,68000,NULL,NULL,2,1,68000,1,5,5,309,17,7,?
2013,346175,4104,1000000,1007549,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,145000,6,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,347190,4104,1000000,1007549,NULL,140,2,70,NULL,1,770,1,1,NULL,350,NULL,155000,8,NULL,NULL,NULL,NULL,1,6,27500,1,5,60,1370,18,NULL,?
2013,348641,4104,1000000,1007549,NULL,70,2,120,NULL,2,1200,2,1,NULL,NULL,NULL,190000,5,1,92310,NULL,NULL,1,1,92310,1,4,21,1587,21,1,?
2013,349739,4104,1000000,1007549,NULL,120,2,100,NULL,1,1100,1,1,NULL,NULL,NULL,250000,7,1,139000,NULL,NULL,1,1,139000,1,5,11,1323,25,1,?
2013,353085,4104,1000000,1007549,NULL,220,2,2,NULL,1,900,1,1,NULL,240,NULL,300000,7,3,45600,NULL,NULL,1,1,45600,1,5,38,1439,42,7,?
2013,363010,4104,1000000,1007549,NULL,110,2,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,235000,5,1,107000,NULL,NULL,1,1,107000,1,5,4,393,20,1,?
2013,366254,4104,1000000,1007549,190,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,128000,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,?
2013,366668,4104,1000000,1007549,NULL,210,2,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,275000,5,4,52200,NULL,NULL,1,1,52200,1,7,9,398,20,9,?
2013,371426,4104,1000000,1007549,NULL,50,2,50,NULL,1,990,1,1,NULL,NULL,NULL,190000,12,NULL,NULL,NULL,NULL,1,6,35200,1,3,37,1093,24,NULL,?
2013,373054,4104,1000000,1007549,NULL,250,1,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,175000,6,6,61000,NULL,NULL,1,2,61000,1,6,10,490,21,12,?
2013,375470,4104,1000000,1007549,NULL,150,2,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,220000,12,4,79600,NULL,NULL,1,1,79600,1,4,5,334,23,9,?
2013,376631,4104,1000000,1007549,NULL,80,2,1,NULL,NULL,NULL,NULL,NULL,550,NULL,NULL,NULL,4,5,37900,630,20,1,2,37900,1,5,NULL,NULL,NULL,10,?
2013,379279,4104,1000000,1007549,NULL,30,2,20,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,175000,6,NULL,NULL,NULL,NULL,1,4,141000,1,3,2,236,22,NULL,?
2013,410068,4104,1000000,1007549,NULL,270,2,2,NULL,1,1700,1,1,NULL,NULL,NULL,225000,5,1,120400,NULL,NULL,1,1,120400,1,5,20,1972,19,1,?
2013,415427,4104,1000000,1007549,NULL,50,2,70,NULL,NULL,NULL,NULL,NULL,1600,NULL,NULL,NULL,11,2,84000,1723,25,3,1,84000,1,1,NULL,NULL,NULL,3,?
2013,417989,4104,1000000,1007549,NULL,210,2,2,NULL,1,1700,1,1,NULL,NULL,NULL,280000,8,1,118100,NULL,NULL,1,1,118100,1,4,20,1985,26,1,?
2013,435493,4104,1000000,1007549,NULL,110,2,90,NULL,1,100,1,1,NULL,NULL,NULL,18000,6,1,53500,NULL,NULL,1,1,53500,1,3,7,306,15,1,?
2013,441792,4104,1000000,1007549,NULL,90,2,80,NULL,1,1300,1,1,NULL,60,NULL,250000,9,1,99000,NULL,NULL,1,1,99000,1,4,19,1532,1,1,?
2013,448656,4104,1000000,1007549,NULL,120,2,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,350000,8,4,377000,NULL,NULL,1,1,377000,1,5,1,351,30,9,?
2013,450951,4104,1000000,1007549,NULL,360,2,2,NULL,1,1100,1,1,NULL,300,NULL,200000,7,1,112000,NULL,NULL,4,1,112000,1,5,19,1798,21,1,?
2013,451027,4104,1000000,1007549,NULL,70,2,100,NULL,NULL,NULL,NULL,NULL,1200,NULL,NULL,NULL,7,7,55000,1440,31,1,3,55000,1,1,NULL,NULL,NULL,13,?
2013,452391,4104,1000000,1007549,NULL,200,2,2,NULL,1,1200,1,1,NULL,NULL,NULL,184000,6,NULL,NULL,NULL,NULL,1,4,105600,1,4,16,1434,17,NULL,?
2013,465204,4104,1000000,1007549,NULL,70,2,30,NULL,1,1300,1,1,NULL,NULL,NULL,190000,5,1,122500,NULL,NULL,1,1,122500,1,3,15,1483,22,1,?
2013,472422,4104,1000000,1007549,NULL,100,2,120,NULL,1,1900,1,1,NULL,NULL,NULL,340000,9,1,215900,NULL,NULL,1,1,215900,1,4,12,2188,14,1,?
2013,484028,4104,1000000,1007549,NULL,60,2,30,NULL,1,1400,1,1,NULL,NULL,NULL,225000,7,5,95000,NULL,NULL,1,2,95000,1,4,19,1532,24,10,?
2013,484159,4104,1000000,1007549,NULL,80,1,80,NULL,1,1500,1,1,NULL,NULL,NULL,267000,7,6,65600,NULL,NULL,1,2,66900,1,1,31,1740,68,12,?
2013,485194,4104,1000000,1007549,NULL,150,2,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,200000,6,NULL,NULL,NULL,NULL,1,6,14130,1,7,33,384,23,NULL,?
2013,485813,4104,1000000,1007549,NULL,50,2,3,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,NULL,8,NULL,NULL,550,101,1,4,2500,1,4,NULL,NULL,NULL,NULL,?
2013,490725,4104,1000000,1007549,NULL,150,2,2,NULL,1,1100,1,1,NULL,NULL,NULL,210000,8,NULL,NULL,NULL,NULL,1,5,145000,1,4,10,1250,24,NULL,?
2013,495076,4104,1000000,1007549,NULL,200,2,2,NULL,NULL,NULL,NULL,NULL,1400,NULL,NULL,NULL,7,2,135000,1605,14,1,1,135000,1,1,NULL,NULL,NULL,3,?
2013,502396,4104,1000000,1007549,NULL,130,2,180,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,250000,4,1,24900,NULL,NULL,1,1,24900,1,7,40,827,41,1,?
2013,507675,4104,1000000,1007549,NULL,50,2,60,NULL,1,980,1,1,NULL,380,NULL,200000,8,4,64900,NULL,NULL,1,1,64900,1,5,29,1546,21,9,?
2013,512375,4104,1000000,1007549,NULL,150,2,3,NULL,1,1100,1,1,NULL,NULL,NULL,170000,6,1,125000,NULL,NULL,1,1,125000,1,5,12,1271,20,1,?
