YEAR,SERIALNO,PUMA,ADJHSG,ADJINC,CONP,ELEP,FS,GASP,MHP,MRGI,MRGP,MRGT,MRGX,RNTP,SMP,VACS,VALP,YBL,FES,FINCP,GRNTP,GRPIP,HHL,HHT,HINCP,LNGI,MV,OCPIP,SMOCP,TAXP,WORKSTAT,?
2011,43141,816,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,?
2011,46565,816,1000000,1018237,,50,2,60,,1,1500,1,2,,,,230000,3,1,57600,,,1,1,57600,1,4,34,1638,27,1,?
2011,49672,816,1000000,1018237,,50,2,2,,1,830,1,1,,,,120000,3,,,,,1,6,48000,1,2,23,905,20,,?
2011,52322,816,1000000,1018237,,60,1,60,,,,,,620,,,,5,,,740,19,1,4,46000,1,5,,,,,?
2011,52564,816,1000000,1018237,,20,2,30,,,,,,580,,,,5,3,12800,630,59,1,1,12800,1,1,,,,7,?
2011,54953,816,1000000,1018237,,80,2,2,,,,,,500,,,,4,1,40000,630,19,2,1,40000,2,3,,,,4,?
2011,59232,816,1000000,1018237,,,,,,,,,,,,7,,5,,,,,,,,,,,,,,?
2011,63061,816,1000000,1018237,,40,2,2,,2,790,1,1,,,,130000,3,,,,,1,4,58250,1,3,18,864,12,,?
2011,63473,816,1000000,1018237,,90,1,90,,1,520,1,1,,,,140000,4,7,46400,,,2,3,76400,1,2,12,771,32,13,?
2011,63634,816,1000000,1018237,,90,2,2,,,,,,900,,,,7,,,1002,26,1,6,46600,1,6,,,,,?
2011,65473,816,1000000,1018237,150,120,2,2,,1,820,1,1,,,,110000,6,1,80000,,,1,1,80000,1,3,16,1090,16,1,?
2011,74096,816,1000000,1018237,,170,2,2,,,,,3,,,,70000,3,,,,,1,6,18000,1,6,19,279,4,,?
2011,77164,816,1000000,1018237,,40,2,100,,,,,3,,,,150000,3,,,,,1,6,12100,1,7,18,181,11,,?
2011,77385,816,1000000,1018237,,100,2,2,,,,,3,,,,200000,4,4,57400,,,1,1,57400,1,7,6,269,23,9,?
2011,78519,816,1000000,1018237,,140,2,2,,,,,,970,,,,4,2,31200,1157,45,2,1,31200,1,4,,,,3,?
2011,80421,816,1000000,1018237,,300,1,2,,,,,,1200,,,,3,7,30000,1658,40,1,3,50000,1,2,,,,14,?
2011,84763,816,1000000,1018237,,80,2,60,,,,,3,,,,130000,3,,,,,2,4,42600,2,7,8,290,16,,?
2011,87010,816,1000000,1018237,200,70,2,40,,2,1100,1,1,,,,252000,5,,,,,1,6,29000,1,4,59,1429,24,,?
2011,87368,816,1000000,1018237,,50,2,60,,2,310,2,1,,,,250000,3,,,,,1,6,32000,1,7,22,577,14,,?
2011,88845,816,1000000,1018237,,60,2,10,,,,,,990,,,,14,,,1060,101,1,6,11000,1,1,,,,,?
2011,106890,816,1000000,1018237,,110,2,2,,1,1100,1,1,,,,175000,3,,,,,1,6,20000,1,5,73,1213,21,,?
2011,109564,816,1000000,1018237,,80,2,2,,,,,,1300,,,,4,2,43400,1395,39,2,1,43400,1,1,,,,3,?
2011,110769,816,1000000,1018237,,80,2,2,,1,800,1,1,,,,170000,1,1,50000,,,1,1,50000,1,7,23,947,27,1,?
2011,114101,816,1000000,1018237,,100,2,2,,,,,3,,,,167000,1,4,17400,,,2,1,17400,1,7,18,260,15,9,?
2011,121920,816,1000000,1018237,,50,2,20,,1,1100,1,1,,50,,160000,8,,,,,1,4,35000,1,4,43,1245,20,,?
2011,122034,816,1000000,1018237,,90,2,2,,,,,,500,,,,3,5,35000,594,20,2,2,35000,1,3,,,,10,?
2011,124594,816,1000000,1018237,210,90,2,30,,2,1400,1,1,,700,,235000,8,,,,,1,7,100250,1,5,29,2463,24,,?
2011,129883,816,1000000,1018237,,100,2,2,,1,1300,1,1,,,,240000,3,1,39000,,,4,1,39000,2,4,43,1408,21,1,?
2011,131214,816,1000000,1018237,,2,2,3,,,,,,550,,,,2,2,18320,550,36,1,1,18320,1,1,,,,3,?
2011,139585,816,1000000,1018237,,90,2,2,,,,,,680,,,,1,,,770,21,1,6,45000,1,6,,,,,?
2011,139833,816,1000000,1018237,,2,2,3,,1,800,1,1,,,,300000,4,2,316100,,,1,1,316100,1,1,3,800,32,3,?
2011,143762,816,1000000,1018237,,50,2,170,,1,1000,1,1,,,,160000,3,1,49000,,,1,1,49000,1,6,31,1280,16,1,?
2011,145522,816,1000000,1018237,,80,2,60,,1,600,1,1,,,,159000,1,4,1900,,,1,1,1900,1,5,101,788,16,9,?
2011,145728,816,1000000,1018237,,40,1,40,,,,,,750,,,,5,1,11400,833,88,2,1,11400,1,1,,,,4,?
2011,146815,816,1000000,1018237,,200,2,2,,1,900,1,1,,,,120000,6,1,61000,,,1,1,61000,1,4,22,1100,17,1,?
2011,151963,816,1000000,1018237,,40,1,1,,,,,,510,,,,5,,,550,35,2,5,19000,1,1,,,,,?
2011,153540,816,1000000,1018237,,,1,,,,,,,,,,,,,,,,,,,,6,,,,,?
2011,153877,816,1000000,1018237,,90,2,20,,1,1300,1,1,,170,,115000,3,4,34300,,,1,1,34300,1,5,57,1620,11,9,?
2011,156008,816,1000000,1018237,,190,2,20,,1,690,1,1,,,,240000,4,4,20100,,,4,1,20100,2,4,58,971,25,9,?
2011,157695,816,1000000,1018237,,1,2,1,,,,,,340,,,,5,7,17400,340,23,4,3,17400,2,3,,,,13,?
2011,159023,816,1000000,1018237,,50,2,20,,2,200,2,1,,,,125000,1,,,,,1,6,26700,1,6,19,413,16,,?
2011,159434,816,1000000,1018237,,100,2,3,,,,,,1100,,,,13,,,1233,18,1,7,80500,1,3,,,,,?
2011,160081,816,1000000,1018237,,100,2,100,,1,920,1,1,,,,125000,3,7,19700,,,2,3,19700,1,5,71,1162,20,13,?
2011,165175,816,1000000,1018237,350,250,2,1,,2,1100,2,1,,,,450000,5,,,,,1,6,66000,1,3,36,1983,40,,?
2011,167540,816,1000000,1018237,,150,1,2,,,,,,820,,,,4,7,29300,974,34,2,3,34500,1,2,,,,14,?
2011,168671,816,1000000,1018237,,110,2,2,,,,,3,,,,200000,5,7,64200,,,1,3,64200,1,7,8,410,23,13,?
2011,171961,816,1000000,1018237,,90,2,2,,,,,,700,,,,6,,,790,79,1,6,12000,1,1,,,,,?
2011,173319,816,1000000,1018237,,90,1,2,,,,,,850,,,,4,1,43400,1040,29,2,1,43400,1,1,,,,4,?
2011,175952,816,1000000,1018237,,120,2,150,,,,,,,,,,3,4,33200,,,4,1,33200,2,5,,,,9,?
2011,178381,816,1000000,1018237,,,,,,,,,,500,,1,,4,,,,,,,,,,,,,,?
2011,185938,816,1000000,1018237,,60,2,70,,,,,3,,,,100000,1,3,6860,,,2,1,6860,1,5,72,413,27,8,?
2011,187739,816,1000000,1018237,200,60,2,2,,2,900,1,1,,,,230000,5,,,,,1,6,34300,1,3,42,1198,22,,?
2011,190328,816,1000000,1018237,,90,2,20,,,,,3,,,,270000,5,4,53700,,,1,1,53700,1,6,8,368,28,9,?
2011,195341,816,1000000,1018237,,60,1,30,,,,,3,,,,115000,3,,,,,2,6,9600,1,7,32,255,18,,?
2011,199231,816,1000000,1018237,,150,2,3,,1,550,1,1,,250,,160000,2,5,40000,,,1,2,40000,1,1,29,975,20,10,?
2011,200165,816,1000000,1018237,,160,1,2,,1,1000,1,1,,,,60000,2,7,12800,,,2,3,12800,1,3,101,1185,18,13,?
2011,202608,816,1000000,1018237,,160,1,2,,,,,,110,,,,3,8,0,270,,1,3,0,1,3,,,,15,?
2011,205683,816,1000000,1018237,,150,2,100,,1,770,1,1,,,,135000,2,4,22900,,,1,1,22900,1,6,54,1023,18,9,?
2011,211299,816,1000000,1018237,,120,2,30,,2,1200,2,1,,,,145000,3,2,53800,,,2,1,53800,1,4,34,1532,22,3,?
2011,211929,816,1000000,1018237,,90,2,3,,1,1100,1,1,,30,,160000,3,1,58830,,,1,1,58830,1,3,25,1249,17,1,?
2011,212270,816,1000000,1018237,,140,2,60,,,,,,100,,,,4,,,300,37,2,6,9800,1,4,,,,,?
2011,213734,816,1000000,1018237,,70,2,2,,2,1000,1,1,,,,155000,3,1,47400,,,1,1,47400,1,2,28,1120,22,1,?
2011,214181,816,1000000,1018237,,100,2,90,,1,820,1,1,,,,150000,3,1,101000,,,1,1,101000,1,7,12,1043,22,1,?
2011,216364,816,1000000,1018237,300,60,2,70,,1,1800,1,1,,,,300000,5,1,98000,,,1,1,98000,1,3,27,2230,30,1,?
2011,220120,816,1000000,1018237,,80,2,3,,,,,,1200,,,,3,5,27400,1340,59,2,2,27400,1,2,,,,10,?
2011,231689,816,1000000,1018237,,350,2,40,,1,780,1,1,,,,100000,1,,,,,1,6,25000,1,1,59,1220,13,,?
2011,232012,816,1000000,1018237,,150,2,2,,1,400,1,1,,,,23000,6,1,83500,,,1,1,83500,1,4,8,573,20,1,?
2011,232463,816,1000000,1018237,340,40,2,50,,2,940,1,1,,,,300000,5,,,,,1,7,131000,1,3,13,1408,27,,?
2011,236015,816,1000000,1018237,,60,1,50,,,,,,800,,,,4,1,15000,913,73,2,1,15000,2,1,,,,5,?
2011,237520,816,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,6,,,,,?
2011,238253,816,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,?
2011,239049,816,1000000,1018237,,150,2,100,,1,1400,1,1,,,,200000,1,5,40000,,,1,2,65000,1,5,31,1690,22,10,?
2011,240627,816,1000000,1018237,,90,2,2,,2,1200,2,1,,,,210000,3,1,138200,,,1,1,138200,1,4,14,1558,23,1,?
2011,246911,816,1000000,1018237,,140,2,3,,1,1200,2,1,,,,100000,2,,,,,1,7,195000,1,4,10,1654,49,,?
2011,247312,816,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,?
2011,249554,816,1000000,1018237,,100,2,2,,,,,,580,,,,5,,,680,91,2,4,9000,1,1,,,,,?
2011,250685,816,1000000,1018237,,60,2,30,,1,2700,1,1,,,,360000,1,1,163000,,,1,1,163000,1,4,21,2817,33,1,?
2011,253342,816,1000000,1018237,,280,2,2,,1,1200,1,1,,,,250000,4,4,30000,,,1,1,30000,1,7,59,1487,25,9,?
2011,259508,816,1000000,1018237,,200,2,2,,,,,,700,,,,4,1,26000,960,44,2,1,26000,1,1,,,,2,?
2011,264523,816,1000000,1018237,,100,2,40,,1,730,1,1,,,,147000,4,8,0,,,2,3,0,1,4,,935,24,15,?
2011,265480,816,1000000,1018237,,20,2,3,,,,,,600,,,,5,,,620,25,1,6,30000,1,1,,,,,?
2011,266125,816,1000000,1018237,,110,2,100,,1,880,1,1,,,,180000,4,1,138000,,,1,1,138000,1,5,10,1153,24,1,?
2011,273658,816,1000000,1018237,,100,2,2,,,,,,850,,,,5,,,992,17,2,4,70000,1,3,,,,,?
2011,273829,816,1000000,1018237,,20,2,50,,,,,,840,,,,7,,,930,32,1,6,35000,1,3,,,,,?
2011,276704,816,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,6,,,,,?
2011,286581,816,1000000,1018237,,100,1,3,,,,,,30,,,,5,4,16200,130,10,1,1,16200,1,3,,,,9,?
2011,289372,816,1000000,1018237,,150,1,2,,,,,,250,,,,3,8,0,400,,1,3,0,1,1,,,,15,?
2011,290348,816,1000000,1018237,,1,2,1,,,,,,130,,,,3,,,130,18,1,6,8700,1,7,,,,,?
2011,291846,816,1000000,1018237,100,40,2,3,,2,220,1,1,,,,42000,5,1,62800,,,1,1,62800,1,5,8,398,6,1,?
2011,294652,816,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,6,,,,,?
2011,298915,816,1000000,1018237,,70,2,70,,1,1600,1,1,,,,260000,4,1,134000,,,1,1,134000,1,3,16,1782,24,1,?
2011,299367,816,1000000,1018237,,100,2,30,,1,520,1,1,,200,,130000,3,,,,,1,6,38000,1,5,28,875,18,,?
2011,300483,816,1000000,1018237,,230,2,2,,,,,,1200,,,,3,7,36100,1430,23,1,3,76100,1,1,,,,13,?
2011,301343,816,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,?
2011,302091,816,1000000,1018237,370,40,2,40,,,,,3,,,,350000,5,,,,,1,6,26000,1,5,30,642,35,,?
2011,308935,816,1000000,1018237,,4,1,1,,,,,,200,,,,2,8,9100,204,27,2,3,9100,1,2,,,,15,?
2011,312278,816,1000000,1018237,,80,2,50,,,,,,790,,,,5,1,225000,953,5,1,1,225000,1,5,,,,1,?
2011,317324,816,1000000,1018237,,100,2,2,,1,850,1,1,,,,134000,3,,,,,2,6,24800,2,4,49,1004,22,,?
2011,320264,816,1000000,1018237,,100,2,50,,1,1600,1,1,,500,,225000,5,,,,,2,4,68000,2,4,40,2293,28,,?
2011,326482,816,1000000,1018237,,240,2,4,,,,,3,,,,200000,6,1,70000,,,1,1,70000,1,6,9,523,27,2,?
2011,331795,816,1000000,1018237,,70,1,2,,,,,,600,,,,3,,,690,82,1,6,10100,1,3,,,,,?
2011,341546,816,1000000,1018237,,60,2,1,,,,,,,,,,5,1,66000,,,3,1,66000,2,2,,,,1,?
2011,344502,816,1000000,1018237,,120,2,2,,,,,,1600,,,,3,7,40800,1775,52,2,3,40800,1,4,,,,13,?
2011,346344,816,1000000,1018237,,150,1,2,,,,,,1100,,,,3,8,39100,1309,40,2,3,39100,1,1,,,,15,?
2011,349397,816,1000000,1018237,,130,2,2,,,,,3,,,,240000,5,3,145300,,,1,1,145300,1,7,2,202,18,7,?
2011,351298,816,1000000,1018237,,,1,,,,,,,,,,,,,,,,,,,,3,,,,,?
2011,352136,816,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,?
2011,353062,816,1000000,1018237,,70,1,3,,,,,,600,,,,4,8,2200,670,101,2,3,2200,1,2,,,,15,?
2011,355794,816,1000000,1018237,,120,2,2,,1,930,1,1,,,,143000,5,1,56000,,,2,1,56000,1,2,24,1100,16,4,?
2011,357824,816,1000000,1018237,,80,1,70,,1,20,1,1,,,,15000,3,7,37000,,,2,3,37000,1,5,7,230,16,13,?
2011,358287,816,1000000,1018237,,260,2,100,,,,,3,,,,165000,1,4,14800,,,1,1,14800,1,7,37,455,17,9,?
2011,365782,816,1000000,1018237,,70,2,40,,,,,,800,,,,5,,,943,51,1,4,22000,1,1,,,,,?
2011,368207,816,1000000,1018237,,130,2,2,,1,1000,1,1,,,,130000,3,2,80000,,,2,1,80000,1,4,18,1230,18,3,?
2011,369631,816,1000000,1018237,,40,2,50,,,,,3,,,,140000,3,,,,,1,6,33800,1,7,10,270,18,,?
2011,370895,816,1000000,1018237,,1,1,1,,,,,,200,,,,4,,,200,29,1,6,8300,1,3,,,,,?
2011,371068,816,1000000,1018237,,70,2,40,,,,,3,,,,750000,7,4,74300,,,1,1,111550,1,6,7,640,55,9,?
2011,372876,816,1000000,1018237,,40,2,30,,1,860,1,1,,,,160000,3,,,,,1,6,35500,1,7,33,983,15,,?
2011,377381,816,1000000,1018237,240,50,2,1,,2,600,1,1,,,,60000,5,,,,,1,4,25500,1,5,42,890,12,,?
2011,382930,816,1000000,1018237,,20,2,4,,,,,,750,,,,5,5,0,774,101,1,2,4200,1,1,,,,11,?
2011,383465,816,1000000,1018237,,40,2,30,,1,930,1,1,,,,148000,2,1,94000,,,1,1,94000,1,1,13,1030,18,1,?
2011,383937,816,1000000,1018237,,150,2,2,,1,840,1,1,,,,180000,7,4,40700,,,4,1,40700,1,5,30,1022,22,9,?
2011,386029,816,1000000,1018237,,40,2,150,,1,600,1,1,,220,,70000,3,4,44800,,,2,1,44800,1,5,28,1044,14,9,?
2011,391339,816,1000000,1018237,150,90,2,40,,2,550,2,1,,,,70000,6,,,,,1,4,34500,1,5,33,947,14,,?
2011,391617,816,1000000,1018237,,200,2,2,,1,1100,1,1,,,,180000,5,1,79000,,,1,1,79000,1,1,20,1341,12,1,?
2011,395342,816,1000000,1018237,,150,2,2,,1,490,1,1,,500,,110000,3,1,76100,,,2,1,76100,1,5,18,1142,14,1,?
2011,399044,816,1000000,1018237,,460,2,200,,2,5100,2,1,,500,,600000,8,1,29200,,,4,1,29200,1,4,101,6790,62,4,?
2011,407407,816,1000000,1018237,,70,2,40,,1,1200,1,1,,,,215000,3,3,110000,,,1,1,110000,1,1,15,1410,32,7,?
2011,410981,816,1000000,1018237,,180,2,2,,,,,3,,,,185000,4,,,,,1,6,8300,1,7,33,225,12,,?
2011,412125,816,1000000,1018237,,130,2,3,,1,690,1,1,,70,,100000,3,,,,,1,7,44000,1,5,25,907,24,,?
2011,413446,816,1000000,1018237,,170,2,50,,2,640,2,1,,,,217000,4,4,21600,,,4,1,21600,2,3,54,974,14,9,?
2011,414061,816,1000000,1018237,,60,2,2,,,,,,1400,,,,7,1,215000,1460,8,1,1,215000,1,1,,,,1,?
2011,418863,816,1000000,1018237,,70,2,100,,,,,,450,,,,7,7,18000,620,41,2,3,18000,1,4,,,,13,?
2011,421337,816,1000000,1018237,,90,2,30,,1,920,1,2,,200,,188000,3,2,128400,,,2,1,128400,1,4,12,1296,1,3,?
2011,425797,816,1000000,1018237,,130,1,2,,,,,,950,,,,3,,,1160,101,1,7,12600,1,4,,,,,?
2011,427269,816,1000000,1018237,,100,2,3,,1,1100,1,1,,150,,150000,2,7,25000,,,3,3,25000,1,5,66,1378,19,13,?
2011,430116,816,1000000,1018237,,20,2,2,,,,,,390,,,,6,7,19800,410,25,2,3,19800,1,4,,,,13,?
2011,439552,816,1000000,1018237,230,120,2,2,,2,1100,1,1,,,,220000,7,3,76200,,,1,1,76200,1,4,23,1468,23,7,?
2011,444433,816,1000000,1018237,,150,2,50,,1,1200,1,1,,,,160000,3,2,93200,,,1,1,93200,1,3,22,1705,24,3,?
2011,444507,816,1000000,1018237,,120,2,60,,,,,,800,,,,5,2,22200,1022,55,2,1,22200,2,1,,,,3,?
2011,444620,816,1000000,1018237,,60,2,2,,,,,3,,,,130000,3,,,,,1,4,81600,1,6,4,257,18,,?
2011,449233,816,1000000,1018237,,150,1,2,,,,,,600,,,,1,2,20000,813,49,2,1,20000,2,7,,,,3,?
2011,449402,816,1000000,1018237,,150,2,2,,1,1200,1,1,,,,160000,6,1,37000,,,2,1,37000,2,5,47,1442,20,1,?
2011,453666,816,1000000,1018237,,30,2,30,,1,650,1,1,,,,125000,3,3,40930,,,1,1,40930,1,5,22,742,15,7,?
2011,454741,816,1000000,1018237,,100,2,2,,1,510,1,1,,,,110000,8,1,43300,,,1,1,43300,1,1,17,623,18,1,?
2011,459557,816,1000000,1018237,,160,1,2,,,,,3,,,,200000,3,4,72700,,,4,1,72700,1,5,6,355,23,9,?
2011,462235,816,1000000,1018237,,100,2,30,,,,,,620,,,,7,,,787,21,2,4,46000,1,4,,,,,?
2011,468608,816,1000000,1018237,,130,2,3,,1,720,1,1,,,,130000,4,,,,,5,5,72700,1,1,15,900,16,,?
2011,470117,816,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,?
2011,471100,816,1000000,1018237,,20,1,3,,,,,,480,,,,6,,,500,71,2,6,8400,2,3,,,,,?
2011,473837,816,1000000,1018237,170,60,2,20,,1,1300,1,1,,,,170000,7,,,,,1,4,70000,1,4,27,1550,32,,?
2011,476461,816,1000000,1018237,,30,2,4,,,,,,890,,,,7,2,100000,924,11,1,1,100000,1,3,,,,3,?
2011,491850,816,1000000,1018237,,50,2,40,,1,800,1,1,,500,,130000,3,3,77600,,,1,1,77600,1,6,23,1473,19,7,?
2011,492451,816,1000000,1018237,,,,,,,,,,,,3,199000,2,,,,,,,,,,,,,,?
2011,496061,816,1000000,1018237,,200,2,2,,,,,,,,,,4,1,37900,,,4,1,37900,1,3,,,,2,?
2011,502755,816,1000000,1018237,,130,1,50,,,,,,550,,,,3,7,16100,795,59,1,3,16100,1,2,,,,13,?
2011,508992,816,1000000,1018237,,140,2,2,,1,1100,1,1,,,,200000,3,2,106900,,,1,1,106900,1,7,14,1243,15,3,?
2011,510512,816,1000000,1018237,,90,2,100,,1,1400,1,1,,420,,300000,7,3,165000,,,1,1,165000,1,5,15,2067,52,7,?
2011,510717,816,1000000,1018237,,100,2,2,,1,800,1,1,,,,168000,3,,,,,1,5,48120,1,5,23,938,22,,?
2011,513289,816,1000000,1018237,,40,2,3,,,,,,850,,,,7,3,64700,890,17,2,1,64700,2,3,,,,7,?
2011,514649,816,1000000,1018237,,200,2,2,,1,1300,1,1,,500,,190000,7,5,30000,,,4,2,30000,1,5,82,2050,24,10,?
2011,516355,816,1000000,1018237,,90,2,70,,,,,3,,,,58000,3,4,25300,,,1,1,25300,1,7,15,319,21,9,?
2011,523915,816,1000000,1018237,,150,2,2,,1,1200,1,1,,,,160000,5,,,,,1,5,68000,1,3,24,1365,19,,?
2011,525858,816,1000000,1018237,,60,1,2,,,,,,330,,,,5,2,23800,390,20,2,1,23800,2,3,,,,3,?
2011,529209,816,1000000,1018237,,90,2,2,,,,,,880,,,,6,5,45000,974,26,1,2,45000,1,1,,,,10,?
2011,535058,816,1000000,1018237,,,1,,,,,,,,,,,,,,,,,,,,6,,,,,?
2011,535558,816,1000000,1018237,,,,,,,,,,,,7,,7,,,,,,,,,,,,,,?
2011,536248,816,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,3,,,,,?
2011,541284,816,1000000,1018237,,100,1,2,,,,,,1400,,,,4,1,19200,1560,98,2,1,19200,1,2,,,,5,?
2011,543506,816,1000000,1018237,,100,2,2,,1,700,2,1,,,,120000,2,7,32000,,,1,3,32000,1,1,34,900,18,13,?
2011,543570,816,1000000,1018237,,100,2,1,,,,,,820,,,,8,,,956,57,1,6,20000,1,3,,,,,?
2011,543766,816,1000000,1018237,,130,2,130,,,,,3,,,,240000,4,1,145400,,,1,1,145400,1,6,5,551,25,1,?
2011,545965,816,1000000,1018237,,40,2,60,,,,,3,,,,165000,1,1,42700,,,2,1,42700,1,7,5,191,17,2,?
2011,548409,816,1000000,1018237,,100,2,2,,,,,,,,,,4,4,24500,,,2,1,24500,1,3,,,,9,?
2011,548995,816,1000000,1018237,,70,1,30,,,,,3,,,,80000,3,,,,,2,6,8600,2,7,31,224,14,,?
2011,549109,816,1000000,1018237,,2,1,3,,,,,,210,,,,4,,,210,42,1,6,6000,1,5,,,,,?
2011,552042,816,1000000,1018237,,,,,,,,,,,,7,,2,,,,,,,,,,,,,,?
2011,552357,816,1000000,1018237,,30,2,60,,,,,,1000,,,,3,,,1090,61,1,4,21400,1,3,,,,,?
2011,556808,816,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,6,,,,,?
2011,566204,816,1000000,1018237,160,50,2,80,,2,610,1,1,,,,50000,5,2,41800,,,4,1,41800,2,5,26,900,11,3,?
2011,568576,816,1000000,1018237,,200,2,100,,,,,3,,,,330000,5,2,124500,,,1,1,124500,1,5,6,641,27,3,?
2011,571352,816,1000000,1018237,,50,2,50,,1,590,1,1,,,,101000,3,,,,,1,6,6800,1,6,101,712,16,,?
2011,571799,816,1000000,1018237,,150,2,2,,1,910,1,1,,,,120000,3,1,19000,,,1,1,19000,1,3,67,1065,42,1,?
2011,572246,816,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,6,,,,,?
2011,573151,816,1000000,1018237,,,2,,,,,,,,,,,,,,,,,,,,6,,,,,?
2011,574127,816,1000000,1018237,,130,2,90,,1,1100,1,1,,230,,280000,5,1,191030,,,1,1,191030,1,4,10,1642,34,1,?
2011,577114,816,1000000,1018237,,60,2,2,,1,470,1,1,,30,,235000,5,,,,,1,4,11900,1,7,59,581,23,,?
2011,578815,816,1000000,1018237,,90,2,2,,,,,,650,,,,5,1,45000,740,20,2,1,45000,1,3,,,,1,?
2011,584811,816,1000000,1018237,,,1,,,,,,,,,,,,,,,,,,,,6,,,,,?
2011,585824,816,1000000,1018237,,180,2,100,,1,1500,1,1,,,,140000,3,1,79000,,,1,1,79000,1,5,27,1805,14,1,?
2011,588685,816,1000000,1018237,,1,2,1,,,,,,230,,,,2,7,13000,230,21,1,3,13000,1,3,,,,13,?
2011,590806,816,1000000,1018237,,,1,,,,,,,,,,,,,,,,,,,,3,,,,,?
2011,593761,816,1000000,1018237,,80,2,180,,,,,,,,,,3,8,49000,,,1,3,49000,1,7,,,,15,?
2011,599788,816,1000000,1018237,,90,2,80,,1,730,1,1,,,,230000,6,4,72400,,,1,1,72400,1,6,15,917,22,9,?
2011,604503,816,1000000,1018237,,70,2,90,,,,,3,,,,250000,4,2,11200,,,1,1,11200,1,7,33,309,24,3,?
2011,604731,816,1000000,1018237,,90,2,20,,2,90,2,1,,,,223000,4,2,66400,,,1,1,66400,1,5,9,517,23,3,?
2011,605201,816,1000000,1018237,,150,2,50,,1,1200,1,1,,70,,190000,3,,,,,1,6,31200,1,7,59,1530,20,,?
2011,609856,816,1000000,1018237,,100,2,2,,,,,3,,,,120000,3,4,25100,,,1,1,25100,1,6,11,234,18,9,?
2011,611230,816,1000000,1018237,,250,2,50,,,,,3,,,,250000,4,3,63100,,,2,1,63100,1,5,11,571,24,7,?
2011,615877,816,1000000,1018237,,460,1,2,,1,1400,1,1,,,,101000,4,1,93000,,,2,1,93000,1,5,25,1910,16,1,?
2011,617804,816,1000000,1018237,,120,2,2,,,,,,700,,,,6,1,38400,872,27,2,1,38400,2,5,,,,1,?
2011,618454,816,1000000,1018237,,110,2,60,,,,,,1100,,,,4,3,29300,1270,52,1,1,29300,1,3,,,,7,?
2011,621964,816,1000000,1018237,,60,2,20,,,,,,550,,,,7,2,23800,630,32,1,1,23800,1,1,,,,3,?
2011,622247,816,1000000,1018237,,50,1,80,,1,470,1,1,,,,14000,3,8,16200,,,1,3,26200,1,7,28,603,15,15,?
2011,630172,816,1000000,1018237,,150,2,2,,,,,3,,,,239000,3,4,37300,,,1,1,37300,1,7,7,223,15,9,?
2011,635070,816,1000000,1018237,,160,2,2,,,,,,1400,,,,4,7,27900,1615,42,1,3,45900,1,1,,,,13,?
2011,635129,816,1000000,1018237,,150,2,2,,1,1100,1,1,,,,180000,3,1,85800,,,2,1,85800,1,3,18,1285,24,1,?
2011,637806,816,1000000,1018237,,60,1,40,,1,1100,1,1,,,,130000,1,5,16000,,,2,2,21200,2,5,70,1242,18,11,?
2011,641985,816,1000000,1018237,,150,2,2,,1,1000,1,1,,190,,125000,1,,,,,1,5,36600,1,5,45,1386,15,,?
2011,645489,816,1000000,1018237,,,,,,,,,,,,3,170000,3,,,,,,,,,,,,,,?
2011,645925,816,1000000,1018237,,140,2,30,,,,,3,,,,200000,4,1,106300,,,1,1,106300,1,6,5,449,24,1,?
2011,647954,816,1000000,1018237,,130,2,3,,2,720,2,1,,,,175000,6,,,,,1,6,21100,1,5,54,942,20,,?
2011,648214,816,1000000,1018237,,100,2,10,,1,1500,1,1,,,,210000,1,,,,,1,6,40000,1,6,49,1630,17,,?
2011,659870,816,1000000,1018237,,30,2,10,,,,,3,,,,205000,4,4,55600,,,1,1,55600,1,7,5,241,22,9,?
2011,666767,816,1000000,1018237,,40,2,40,,,,,3,,,,205000,3,4,46700,,,1,1,46700,1,7,9,347,23,9,?
2011,673834,816,1000000,1018237,,300,2,2,,,,,3,,,,500000,5,,,,,1,6,12000,1,5,61,613,36,,?
2011,675228,816,1000000,1018237,200,90,2,60,,,,,3,,,,230000,5,4,58000,,,1,1,58000,1,6,10,465,24,9,?
2011,675454,816,1000000,1018237,,150,2,2,,1,1000,1,1,,,,150000,3,7,43600,,,2,3,63600,1,6,23,1242,18,14,?
2011,675468,816,1000000,1018237,,120,2,30,,,,,3,,,,395000,4,4,129500,,,1,1,129500,1,7,6,616,33,9,?
2011,675931,816,1000000,1018237,,50,2,50,,1,1200,1,1,,,,170000,2,1,67700,,,1,1,67700,1,7,23,1303,20,1,?
