YEAR,SERIALNO,PUMA,ADJHSG,ADJINC,CONP,ELEP,FS,GASP,MHP,MRGI,MRGP,MRGT,MRGX,RNTP,SMP,VACS,VALP,YBL,FES,FINCP,GRNTP,GRPIP,HHL,HHT,HINCP,LNGI,MV,OCPIP,SMOCP,TAXP,WORKSTAT
2012,503413,813,1000000,1010207,NULL,90,2,110,NULL,1,700,1,1,NULL,NULL,NULL,230000,1,1,41600,NULL,NULL,1,1,41600,1,6,27,943,32,4
2012,503908,813,1000000,1010207,NULL,200,2,100,NULL,1,1400,1,1,NULL,NULL,NULL,750000,1,NULL,NULL,NULL,NULL,1,5,42000,1,5,50,1750,24,NULL
2012,505330,813,1000000,1010207,NULL,40,2,1,NULL,NULL,NULL,NULL,NULL,1400,NULL,NULL,NULL,8,NULL,NULL,1444,29,1,4,60000,1,1,NULL,NULL,NULL,NULL
2012,515732,813,1000000,1010207,NULL,80,2,20,NULL,1,1100,1,1,NULL,570,NULL,250000,1,NULL,NULL,NULL,NULL,1,7,45000,1,5,48,1787,30,NULL
2012,517274,813,1000000,1010207,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL
2012,517344,813,1000000,1010207,NULL,40,2,1,NULL,NULL,NULL,NULL,NULL,590,NULL,NULL,NULL,1,1,13000,630,58,1,1,13000,1,1,NULL,NULL,NULL,1
2012,521224,813,1000000,1010207,NULL,1,2,1,NULL,NULL,NULL,NULL,NULL,550,NULL,NULL,NULL,13,1,59700,550,11,2,1,59700,1,1,NULL,NULL,NULL,1
2012,528331,813,1000000,1010207,NULL,130,2,40,NULL,1,970,1,1,NULL,NULL,NULL,250000,2,5,42000,NULL,NULL,2,2,42000,2,4,34,1173,27,10
2012,534977,813,1000000,1010207,NULL,120,2,3,NULL,NULL,NULL,NULL,NULL,3100,NULL,NULL,NULL,4,1,190000,3237,20,1,1,190000,1,1,NULL,NULL,NULL,1
2012,537506,813,1000000,1010207,NULL,80,2,30,NULL,1,1200,1,1,NULL,NULL,NULL,275000,1,2,110200,NULL,NULL,1,1,110200,1,4,15,1352,27,3
2012,538366,813,1000000,1010207,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,80000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2012,541608,813,1000000,1010207,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3,95000,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2012,543848,813,1000000,1010207,NULL,70,2,3,NULL,NULL,NULL,NULL,NULL,850,NULL,NULL,NULL,7,NULL,NULL,920,13,1,5,82000,1,1,NULL,NULL,NULL,NULL
2012,555474,813,1000000,1010207,NULL,1,2,1,NULL,NULL,NULL,NULL,NULL,1100,NULL,NULL,NULL,1,7,6000,1100,47,2,3,28000,1,1,NULL,NULL,NULL,14
2012,566789,813,1000000,1010207,NULL,180,2,3,NULL,NULL,NULL,NULL,NULL,1300,NULL,NULL,NULL,4,7,75000,1483,24,1,3,75000,1,4,NULL,NULL,NULL,13
2012,571776,813,1000000,1010207,NULL,130,2,130,NULL,1,1400,1,1,NULL,450,NULL,350000,3,1,129000,NULL,NULL,1,1,129000,1,5,20,2152,18,1
2012,572779,813,1000000,1010207,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1200,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2012,578283,813,1000000,1010207,NULL,1,2,1,NULL,NULL,NULL,NULL,NULL,620,NULL,NULL,NULL,7,NULL,NULL,620,83,1,6,9000,1,3,NULL,NULL,NULL,NULL
2012,578686,813,1000000,1010207,NULL,90,2,1,NULL,NULL,NULL,NULL,NULL,280,NULL,NULL,NULL,4,NULL,NULL,370,12,1,4,38000,1,5,NULL,NULL,NULL,NULL
2012,589702,813,1000000,1010207,300,110,2,50,NULL,2,1300,1,1,NULL,NULL,NULL,290000,11,NULL,NULL,NULL,NULL,1,6,38000,1,4,56,1788,25,NULL
2012,593643,813,1000000,1010207,NULL,10,1,3,NULL,NULL,NULL,NULL,NULL,980,NULL,NULL,NULL,7,NULL,NULL,990,30,1,6,40000,1,1,NULL,NULL,NULL,NULL
2012,594037,813,1000000,1010207,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL
2012,596063,813,1000000,1010207,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL
2012,596939,813,1000000,1010207,NULL,60,2,3,NULL,NULL,NULL,NULL,NULL,910,NULL,NULL,NULL,8,NULL,NULL,987,62,1,6,19000,1,1,NULL,NULL,NULL,NULL
2012,598041,813,1000000,1010207,520,90,2,1,NULL,2,1600,1,1,NULL,NULL,NULL,325000,8,2,94400,NULL,NULL,1,1,94400,1,3,29,2245,30,3
2012,598227,813,1000000,1010207,NULL,150,2,30,NULL,NULL,NULL,NULL,NULL,2000,NULL,NULL,NULL,8,NULL,NULL,2180,24,1,5,110000,1,2,NULL,NULL,NULL,NULL
2012,598541,813,1000000,1010207,NULL,40,2,90,NULL,NULL,NULL,NULL,NULL,1100,NULL,NULL,NULL,1,1,88500,1230,17,1,1,88500,1,2,NULL,NULL,NULL,1
2012,601794,813,1000000,1010207,NULL,80,2,30,NULL,1,1300,1,1,NULL,NULL,NULL,350000,1,1,101400,NULL,NULL,1,1,101400,1,5,17,1452,26,1
2012,606735,813,1000000,1010207,NULL,70,2,1,NULL,NULL,NULL,NULL,NULL,720,NULL,NULL,NULL,1,NULL,NULL,790,62,1,6,15300,1,3,NULL,NULL,NULL,NULL
2012,610660,813,1000000,1010207,NULL,50,2,20,NULL,1,1000,1,1,NULL,330,NULL,200000,1,1,118000,NULL,NULL,1,1,118000,1,4,14,1422,16,1
2012,613069,813,1000000,1010207,NULL,1,2,1,NULL,NULL,NULL,NULL,NULL,700,NULL,NULL,NULL,1,NULL,NULL,700,12,5,4,70000,1,1,NULL,NULL,NULL,NULL
2012,613829,813,1000000,1010207,NULL,100,2,1,NULL,NULL,NULL,NULL,NULL,1000,NULL,NULL,NULL,4,NULL,NULL,1100,10,1,4,132000,1,1,NULL,NULL,NULL,NULL
2012,614050,813,1000000,1010207,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4,635000,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2012,616894,813,1000000,1010207,NULL,50,2,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,250000,3,NULL,NULL,NULL,NULL,1,6,22000,1,7,11,195,27,NULL
2012,621572,813,1000000,1010207,NULL,100,2,2,NULL,1,1400,1,1,NULL,NULL,NULL,345000,1,1,134000,NULL,NULL,1,1,134000,1,4,14,1552,30,1
2012,621891,813,1000000,1010207,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL
2012,622665,813,1000000,1010207,NULL,70,2,50,NULL,NULL,NULL,NULL,NULL,1300,NULL,NULL,NULL,1,NULL,NULL,1423,32,1,6,53000,1,1,NULL,NULL,NULL,NULL
2012,622970,813,1000000,1010207,NULL,280,1,3,NULL,2,1100,1,1,NULL,NULL,NULL,500000,1,5,75500,NULL,NULL,2,2,75500,1,5,24,1530,24,10
2012,634326,813,1000000,1010207,NULL,100,1,2,NULL,NULL,NULL,NULL,NULL,600,NULL,NULL,NULL,1,7,20000,730,27,1,3,32800,1,5,NULL,NULL,NULL,13
2012,635822,813,1000000,1010207,480,40,2,1,NULL,1,1300,1,1,NULL,NULL,NULL,300000,10,NULL,NULL,NULL,NULL,1,4,70500,1,1,31,1820,42,NULL
2012,636305,813,1000000,1010207,NULL,50,2,130,NULL,NULL,NULL,NULL,NULL,1000,NULL,NULL,NULL,3,1,54600,1213,27,1,1,54600,1,2,NULL,NULL,NULL,1
2012,641133,813,1000000,1010207,NULL,50,2,50,NULL,1,1800,1,1,NULL,NULL,NULL,380000,1,NULL,NULL,NULL,NULL,1,4,85000,1,4,29,2025,33,NULL
2012,644072,813,1000000,1010207,NULL,20,2,1,NULL,NULL,NULL,NULL,NULL,580,NULL,NULL,NULL,1,NULL,NULL,600,21,1,4,35000,1,2,NULL,NULL,NULL,NULL
2012,647367,813,1000000,1010207,NULL,40,2,3,NULL,NULL,NULL,NULL,NULL,1900,NULL,NULL,NULL,1,NULL,NULL,1960,22,1,7,105000,1,1,NULL,NULL,NULL,NULL
2012,653254,813,1000000,1010207,NULL,190,2,2,NULL,1,1800,1,1,NULL,NULL,NULL,350000,1,1,165000,NULL,NULL,1,1,165000,1,1,15,2010,26,1
2012,653404,813,1000000,1010207,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL
2012,658692,813,1000000,1010207,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL
2012,659250,813,1000000,1010207,NULL,20,2,1,NULL,NULL,NULL,NULL,NULL,1200,NULL,NULL,NULL,7,NULL,NULL,1220,32,1,6,46000,1,1,NULL,NULL,NULL,NULL
2012,664963,813,1000000,1010207,NULL,1,2,3,NULL,NULL,NULL,NULL,NULL,590,NULL,NULL,NULL,1,NULL,NULL,590,101,1,4,6300,1,1,NULL,NULL,NULL,NULL
2012,665420,813,1000000,1010207,NULL,30,2,3,NULL,NULL,NULL,NULL,NULL,150,NULL,NULL,NULL,5,NULL,NULL,180,26,2,4,8400,1,4,NULL,NULL,NULL,NULL
2012,665732,813,1000000,1010207,NULL,20,2,90,NULL,1,1100,1,1,NULL,NULL,NULL,180000,1,NULL,NULL,NULL,NULL,1,7,65000,1,3,23,1225,27,NULL
2012,669306,813,1000000,1010207,NULL,1,2,1,NULL,NULL,NULL,NULL,NULL,600,NULL,NULL,NULL,3,NULL,NULL,600,39,1,6,18300,1,3,NULL,NULL,NULL,NULL
2012,669806,813,1000000,1010207,NULL,110,2,1,NULL,NULL,NULL,NULL,NULL,1300,NULL,NULL,NULL,9,NULL,NULL,1410,28,1,6,60000,1,1,NULL,NULL,NULL,NULL
2012,672187,813,1000000,1010207,NULL,60,2,50,NULL,NULL,NULL,NULL,NULL,680,NULL,NULL,NULL,1,5,64000,790,15,2,2,64000,2,4,NULL,NULL,NULL,10
2012,674189,813,1000000,1010207,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL
2012,675163,813,1000000,1010207,NULL,40,2,2,NULL,NULL,NULL,NULL,NULL,1000,NULL,NULL,NULL,6,NULL,NULL,1043,78,1,7,16000,1,1,NULL,NULL,NULL,NULL
2012,675445,813,1000000,1010207,NULL,90,2,2,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,180000,1,NULL,NULL,NULL,NULL,1,4,45000,1,7,8,303,22,NULL
2012,678745,813,1000000,1010207,810,120,2,50,NULL,2,5100,1,1,NULL,NULL,NULL,500000,1,NULL,NULL,NULL,NULL,1,4,289020,1,6,25,6113,48,NULL
2012,685967,813,1000000,1010207,NULL,130,2,2,NULL,NULL,NULL,NULL,NULL,1200,NULL,NULL,NULL,3,2,70000,1380,24,1,1,70000,1,3,NULL,NULL,NULL,3
2012,692459,813,1000000,1010207,NULL,130,2,3,NULL,1,150,2,1,NULL,NULL,NULL,500000,6,NULL,NULL,NULL,NULL,1,6,43000,1,5,21,738,63,NULL
2012,703708,813,1000000,1010207,NULL,160,2,160,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,150000,1,4,30000,NULL,NULL,2,1,30000,1,7,20,492,24,9
2012,707538,813,1000000,1010207,NULL,70,2,90,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,205000,3,1,101000,NULL,NULL,1,1,101000,1,6,4,358,20,1
2012,709089,813,1000000,1010207,NULL,30,1,3,NULL,NULL,NULL,NULL,NULL,800,NULL,NULL,NULL,1,7,19000,830,52,1,3,19000,1,3,NULL,NULL,NULL,13
2012,714970,813,1000000,1010207,NULL,1,1,1,NULL,NULL,NULL,NULL,NULL,1100,NULL,NULL,NULL,1,7,11200,1100,101,1,3,11200,1,3,NULL,NULL,NULL,14
2012,717701,813,1000000,1010207,NULL,60,2,2,NULL,NULL,NULL,NULL,NULL,850,NULL,NULL,NULL,1,NULL,NULL,910,10,1,5,108000,1,2,NULL,NULL,NULL,NULL
2012,717970,813,1000000,1010207,NULL,1,2,1,NULL,NULL,NULL,NULL,NULL,380,NULL,NULL,NULL,3,6,15900,380,29,2,2,15900,2,5,NULL,NULL,NULL,12
2012,717994,813,1000000,1010207,NULL,50,1,3,NULL,NULL,NULL,NULL,NULL,160,NULL,NULL,NULL,5,NULL,NULL,210,31,1,4,8100,1,3,NULL,NULL,NULL,NULL
2012,721711,813,1000000,1010207,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL
2012,722621,813,1000000,1010207,200,100,2,50,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,400000,7,NULL,NULL,NULL,NULL,1,4,637000,1,5,1,683,52,NULL
2012,724467,813,1000000,1010207,NULL,40,2,40,NULL,1,1000,1,1,NULL,NULL,NULL,350000,1,1,60000,NULL,NULL,1,1,60000,1,5,22,1116,26,1
2012,724543,813,1000000,1010207,NULL,20,2,1,NULL,NULL,NULL,NULL,NULL,600,NULL,NULL,NULL,5,NULL,NULL,620,25,1,4,30000,1,3,NULL,NULL,NULL,NULL
2012,725168,813,1000000,1010207,NULL,40,2,20,NULL,NULL,NULL,NULL,NULL,1000,NULL,NULL,NULL,9,NULL,NULL,1075,9,4,4,145000,1,4,NULL,NULL,NULL,NULL
2012,730935,813,1000000,1010207,NULL,90,2,30,NULL,1,1200,1,1,NULL,NULL,NULL,200000,2,4,77000,NULL,NULL,1,1,77000,1,5,21,1350,21,9
2012,732325,813,1000000,1010207,NULL,140,1,2,NULL,NULL,NULL,NULL,NULL,1000,NULL,NULL,NULL,1,1,100000,1190,14,1,1,100000,1,3,NULL,NULL,NULL,1
2012,734683,813,1000000,1010207,NULL,100,2,80,NULL,NULL,NULL,NULL,NULL,650,NULL,NULL,NULL,1,NULL,NULL,897,31,2,5,34600,2,4,NULL,NULL,NULL,NULL
2012,736831,813,1000000,1010207,NULL,120,2,2,NULL,2,700,2,1,NULL,NULL,NULL,120000,3,1,35170,NULL,NULL,2,1,35170,1,5,38,1120,27,1
2012,737587,813,1000000,1010207,NULL,20,2,1,NULL,NULL,NULL,NULL,NULL,50,NULL,NULL,NULL,1,NULL,NULL,70,1,4,4,95100,1,4,NULL,NULL,NULL,NULL
2012,741274,813,1000000,1010207,NULL,1,2,1,NULL,NULL,NULL,NULL,NULL,1200,NULL,NULL,NULL,3,7,26000,1200,25,2,3,58000,1,2,NULL,NULL,NULL,13
2012,741619,813,1000000,1010207,NULL,40,2,50,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,140000,3,1,120200,NULL,NULL,2,1,120200,1,4,2,233,24,1
2012,742529,813,1000000,1010207,NULL,100,2,100,NULL,1,2500,1,1,NULL,500,NULL,640000,15,1,268000,NULL,NULL,1,1,268000,1,1,14,3225,38,1
2012,746391,813,1000000,1010207,NULL,200,2,50,NULL,2,2200,1,1,NULL,NULL,NULL,480000,12,2,114000,NULL,NULL,1,1,114000,1,3,27,2600,34,3
2012,747034,813,1000000,1010207,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2012,755857,813,1000000,1010207,NULL,90,2,2,NULL,2,430,2,1,NULL,NULL,NULL,290000,1,NULL,NULL,NULL,NULL,1,6,60000,1,7,15,747,27,NULL
2012,756982,813,1000000,1010207,NULL,70,2,1,NULL,NULL,NULL,NULL,NULL,980,NULL,NULL,NULL,6,NULL,NULL,1050,33,1,4,38000,1,3,NULL,NULL,NULL,NULL
2012,762036,813,1000000,1010207,NULL,60,2,2,NULL,NULL,NULL,NULL,NULL,1500,NULL,NULL,NULL,10,NULL,NULL,1560,25,1,7,74000,1,1,NULL,NULL,NULL,NULL
2012,768840,813,1000000,1010207,NULL,60,2,2,NULL,NULL,NULL,NULL,NULL,1500,NULL,NULL,NULL,1,NULL,NULL,1585,19,1,5,98000,1,1,NULL,NULL,NULL,NULL
2012,775641,813,1000000,1010207,NULL,200,1,3,NULL,1,750,2,1,NULL,NULL,NULL,208000,2,7,19000,NULL,NULL,1,3,19000,1,5,65,1025,14,14
2012,776232,813,1000000,1010207,NULL,80,2,2,NULL,NULL,NULL,NULL,NULL,1400,NULL,NULL,NULL,3,NULL,NULL,1480,19,1,5,93000,1,3,NULL,NULL,NULL,NULL
2012,779149,813,1000000,1010207,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,700,NULL,1,NULL,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2012,782646,813,1000000,1010207,NULL,1,1,1,NULL,NULL,NULL,NULL,NULL,750,NULL,NULL,NULL,6,4,16800,750,54,4,1,16800,2,1,NULL,NULL,NULL,9
2012,784612,813,1000000,1010207,NULL,130,1,2,NULL,NULL,NULL,NULL,NULL,700,NULL,NULL,NULL,3,1,10700,830,93,2,1,10700,1,4,NULL,NULL,NULL,1
2012,784811,813,1000000,1010207,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL
2012,785440,813,1000000,1010207,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL
2012,789491,813,1000000,1010207,NULL,60,2,30,NULL,NULL,NULL,NULL,NULL,680,NULL,NULL,NULL,6,NULL,NULL,772,51,1,4,18250,1,4,NULL,NULL,NULL,NULL
2012,792099,813,1000000,1010207,NULL,1,1,3,NULL,NULL,NULL,NULL,NULL,200,NULL,NULL,NULL,5,NULL,NULL,200,29,5,6,8400,1,1,NULL,NULL,NULL,NULL
2012,792603,813,1000000,1010207,NULL,300,2,2,NULL,NULL,NULL,NULL,NULL,700,NULL,NULL,NULL,1,2,33500,1000,36,2,1,33500,2,3,NULL,NULL,NULL,3
2012,796427,813,1000000,1010207,NULL,270,2,2,NULL,2,1100,2,1,NULL,NULL,NULL,720000,3,NULL,NULL,NULL,NULL,1,4,26000,1,6,68,1483,17,NULL
2012,797383,813,1000000,1010207,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2012,804218,813,1000000,1010207,NULL,100,2,2,NULL,1,950,1,1,NULL,100,NULL,275000,1,NULL,NULL,NULL,NULL,1,6,48000,1,5,30,1192,28,NULL
2012,807593,813,1000000,1010207,NULL,1,2,1,NULL,NULL,NULL,NULL,NULL,1600,NULL,NULL,NULL,1,NULL,NULL,1600,38,1,4,51200,1,5,NULL,NULL,NULL,NULL
2012,808980,813,1000000,1010207,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL
2012,809241,813,1000000,1010207,NULL,20,2,1,NULL,NULL,NULL,NULL,NULL,750,NULL,NULL,NULL,2,1,48000,770,19,1,1,48000,1,1,NULL,NULL,NULL,1
2012,814339,813,1000000,1010207,NULL,30,2,1,NULL,NULL,NULL,NULL,NULL,850,NULL,NULL,NULL,1,NULL,NULL,880,28,1,6,38000,1,1,NULL,NULL,NULL,NULL
2012,816211,813,1000000,1010207,NULL,110,2,160,NULL,1,1300,1,1,NULL,450,NULL,300000,1,1,133700,NULL,NULL,1,1,133700,1,4,18,2045,29,1
2012,822834,813,1000000,1010207,NULL,180,2,3,NULL,NULL,NULL,NULL,NULL,2400,NULL,NULL,NULL,7,3,180000,2580,17,1,1,180000,1,1,NULL,NULL,NULL,7
2012,824080,813,1000000,1010207,NULL,70,2,2,NULL,1,750,1,1,NULL,NULL,NULL,179000,3,NULL,NULL,NULL,NULL,2,5,31000,2,5,34,880,15,NULL
2012,829169,813,1000000,1010207,NULL,150,2,2,NULL,NULL,NULL,NULL,NULL,500,NULL,NULL,NULL,1,7,16000,692,38,1,3,22000,1,1,NULL,NULL,NULL,13
2012,830360,813,1000000,1010207,NULL,NULL,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7,NULL,NULL,NULL,NULL
2012,846903,813,1000000,1010207,NULL,40,2,100,NULL,2,1300,1,1,NULL,NULL,NULL,375000,1,1,148000,NULL,NULL,1,1,148000,1,2,12,1443,24,1
2012,847469,813,1000000,1010207,NULL,50,1,2,NULL,NULL,NULL,NULL,NULL,700,NULL,NULL,NULL,3,NULL,NULL,783,92,2,6,10200,1,1,NULL,NULL,NULL,NULL
2012,851741,813,1000000,1010207,NULL,90,2,2,NULL,2,1400,1,1,NULL,NULL,NULL,260000,2,1,129290,NULL,NULL,1,1,129290,1,3,14,1520,24,1
2012,856892,813,1000000,1010207,NULL,90,2,2,NULL,NULL,NULL,NULL,NULL,60,NULL,NULL,NULL,3,NULL,NULL,150,3,1,6,55000,1,6,NULL,NULL,NULL,NULL
2012,856923,813,1000000,1010207,NULL,2,2,3,NULL,NULL,NULL,NULL,NULL,300,NULL,NULL,NULL,1,NULL,NULL,300,30,1,4,12000,1,5,NULL,NULL,NULL,NULL
2012,858221,813,1000000,1010207,NULL,50,2,70,NULL,NULL,NULL,NULL,NULL,1200,NULL,NULL,NULL,1,NULL,NULL,1340,32,1,7,50000,1,2,NULL,NULL,NULL,NULL
2012,860991,813,1000000,1010207,NULL,100,2,100,NULL,2,1400,1,1,NULL,NULL,NULL,400000,3,2,170080,NULL,NULL,3,1,170080,1,4,13,1780,33,3
2012,867808,813,1000000,1010207,NULL,130,2,2,NULL,NULL,NULL,NULL,NULL,1200,NULL,NULL,NULL,3,8,0,1370,NULL,2,3,0,1,5,NULL,NULL,NULL,15
2012,877535,813,1000000,1010207,NULL,30,2,50,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,130000,2,1,85800,NULL,NULL,2,1,85800,1,5,3,201,16,2
2012,878134,813,1000000,1010207,NULL,40,2,2,NULL,NULL,NULL,NULL,NULL,1000,NULL,NULL,NULL,7,NULL,NULL,1082,68,1,4,19000,1,5,NULL,NULL,NULL,NULL
2012,878239,813,1000000,1010207,NULL,1,2,3,NULL,NULL,NULL,NULL,NULL,420,NULL,NULL,NULL,5,6,27300,420,18,1,2,27300,1,3,NULL,NULL,NULL,12
2012,881597,813,1000000,1010207,NULL,50,2,50,NULL,1,1000,1,1,NULL,NULL,NULL,140000,3,1,99000,NULL,NULL,3,1,99000,1,5,14,1160,37,1
2012,885829,813,1000000,1010207,NULL,90,2,3,NULL,1,980,1,1,NULL,NULL,NULL,180000,3,NULL,NULL,NULL,NULL,1,5,155000,1,2,8,1078,52,NULL
2012,896088,813,1000000,1010207,NULL,20,2,10,NULL,NULL,NULL,NULL,NULL,1400,NULL,NULL,NULL,8,NULL,NULL,1431,41,1,7,41500,1,1,NULL,NULL,NULL,NULL
2012,898907,813,1000000,1010207,NULL,280,1,2,NULL,NULL,NULL,NULL,NULL,750,NULL,NULL,NULL,4,7,23000,1060,35,2,3,36400,1,1,NULL,NULL,NULL,13
2012,902504,813,1000000,1010207,NULL,50,2,2,NULL,NULL,NULL,NULL,NULL,700,NULL,NULL,NULL,3,NULL,NULL,764,29,1,6,31710,1,3,NULL,NULL,NULL,NULL
2012,904473,813,1000000,1010207,NULL,30,2,30,NULL,1,650,1,1,NULL,NULL,NULL,120000,3,NULL,NULL,NULL,NULL,1,4,25000,1,3,35,730,27,NULL
2012,904917,813,1000000,1010207,NULL,1,2,3,NULL,NULL,NULL,NULL,NULL,620,NULL,NULL,NULL,14,NULL,NULL,620,83,1,4,9000,1,1,NULL,NULL,NULL,NULL
2012,904961,813,1000000,1010207,200,260,2,160,NULL,1,2800,1,1,NULL,NULL,NULL,900000,13,2,396200,NULL,NULL,1,1,396200,1,3,10,3420,62,3
2012,907077,813,1000000,1010207,360,50,2,50,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,400000,8,1,83000,NULL,NULL,1,1,83000,1,4,9,627,32,1
2012,907541,813,1000000,1010207,NULL,70,2,30,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,375000,3,4,50000,NULL,NULL,1,1,50000,1,6,10,396,34,9
2012,908716,813,1000000,1010207,NULL,40,2,20,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,126000,3,8,13920,NULL,NULL,1,3,13920,1,7,19,215,16,15
2012,912526,813,1000000,1010207,NULL,200,2,2,NULL,NULL,NULL,NULL,NULL,680,NULL,NULL,NULL,1,2,27000,930,41,2,1,27000,2,5,NULL,NULL,NULL,3
2012,919921,813,1000000,1010207,NULL,70,2,70,NULL,NULL,NULL,NULL,3,NULL,NULL,NULL,80000,1,4,69300,NULL,NULL,2,1,69300,1,7,4,210,18,9
2012,921621,813,1000000,1010207,NULL,120,1,2,NULL,NULL,NULL,NULL,NULL,640,NULL,NULL,NULL,1,8,8900,760,101,1,3,8900,1,3,NULL,NULL,NULL,15
2012,926586,813,1000000,1010207,NULL,100,1,50,NULL,NULL,NULL,NULL,NULL,350,NULL,NULL,NULL,1,NULL,NULL,540,77,1,6,8400,1,7,NULL,NULL,NULL,NULL
2012,927372,813,1000000,1010207,NULL,40,2,180,NULL,NULL,NULL,NULL,NULL,900,NULL,NULL,NULL,2,NULL,NULL,1212,19,1,7,75000,1,1,NULL,NULL,NULL,NULL
2012,929475,813,1000000,1010207,NULL,60,2,2,NULL,NULL,NULL,NULL,NULL,1400,NULL,NULL,NULL,1,NULL,NULL,1460,101,1,7,10700,1,1,NULL,NULL,NULL,NULL
2012,929998,813,1000000,1010207,NULL,40,2,50,NULL,NULL,NULL,NULL,NULL,600,NULL,NULL,NULL,1,NULL,NULL,715,7,1,4,119000,1,3,NULL,NULL,NULL,NULL
2012,931849,813,1000000,1010207,NULL,20,2,2,NULL,1,590,1,1,NULL,NULL,NULL,75000,1,NULL,NULL,NULL,NULL,1,4,33200,1,4,23,626,12,NULL
2012,932851,813,1000000,1010207,NULL,40,1,2,NULL,NULL,NULL,NULL,NULL,80,NULL,NULL,NULL,7,NULL,NULL,120,17,2,6,8600,2,1,NULL,NULL,NULL,NULL
